moteid,humidity
1,46.6887
1,46.6232
1,46.6232
1,46.6232
1,46.656
1,46.7215
1,50.2894
1,46.7869
1,46.8197
1,46.7542
1,46.8851
1,46.9505
1,46.8197
1,46.7542
1,46.8197
1,46.8197
1,46.8197
1,50.7387
1,46.8851
1,46.8851
1,50.7066
1,50.7066
1,46.9505
1,47.114
1,47.0159
1,47.0813
1,47.114
1,47.0813
1,50.2252
1,47.0813
1,47.0813
1,50.0644
1,49.7102
1,50.6425
1,47.1467
1,47.1467
1,47.1467
1,47.0159
1,47.0813
1,47.1467
1,47.212
1,50.2573
1,47.2773
1,47.2773
1,50.3858
1,47.1467
1,50.5142
1,49.9357
1,47.3426
1,47.3752
1,47.3426
1,47.4405
1,47.5057
1,50.5142
1,49.8713
1,47.5709
1,49.8391
1,47.7338
1,49.549
1,49.4845
1,47.5057
1,47.0486
1,46.7215
1,46.2625
1,49.5167
1,46.0655
1,46.0655
1,45.9011
1,45.8353
1,45.9669
1,46.0326
1,45.7037
1,45.7037
1,45.572
1,45.2423
1,45.5061
1,49.3876
1,45.3083
1,45.1103
1,44.9121
1,45.0442
1,45.0112
1,44.9782
1,49.2262
1,44.9121
1,49.1938
1,44.8129
1,49.1292
1,44.9451
1,44.9451
1,44.8129
1,44.7798
1,44.7137
1,49.2908
1,44.7467
1,49.3554
1,44.5813
1,44.7137
1,44.846
1,49.2908
1,44.879
1,49.5813
1,44.8129
1,49.3876
1,44.7467
1,44.7137
1,44.6475
1,44.5482
1,44.4819
1,44.5151
1,44.4488
1,44.4819
1,44.3494
1,44.1836
1,49.1938
1,44.2499
1,44.2168
1,48.7084
1,44.1504
1,44.1836
1,44.1836
1,48.5464
1,44.1836
1,44.1172
1,48.6436
1,44.3162
1,48.7732
1,48.5464
1,44.3162
1,44.3825
1,44.3825
1,47.5057
1,44.4488
1,44.3494
1,44.2499
1,44.1172
1,44.1836
1,44.5151
1,44.5151
1,44.5151
1,44.7798
1,44.846
1,44.6475
1,45.7366
1,44.8129
1,44.7798
1,45.572
1,44.6475
1,45.4402
1,44.6144
1,44.4819
1,44.5813
1,44.6144
1,44.5151
1,44.5482
1,45.0442
1,44.7137
1,44.846
1,44.7798
1,44.7137
1,44.7137
1,44.7467
1,44.7137
1,44.7137
1,44.6475
1,44.5482
1,44.4819
1,44.9782
1,44.9782
1,44.3825
1,44.4157
1,44.4819
1,45.4732
1,44.4819
1,44.3825
1,44.3162
1,44.1836
1,44.3162
1,45.5061
1,44.1836
1,44.1504
1,45.572
1,44.0508
1,44.0508
1,44.084
1,45.3083
1,44.1504
1,44.1836
1,44.2499
1,44.2168
1,44.1836
1,44.3825
1,44.2168
1,46.4265
1,44.1172
1,44.1504
1,44.0176
1,44.2499
1,44.3162
1,44.3162
1,44.3162
1,46.3937
1,44.2831
1,44.2831
1,46.164
1,44.2499
1,44.0508
1,43.9844
1,47.212
1,43.8515
1,43.8848
1,47.6361
1,44.0176
1,43.9844
1,44.1172
1,43.9844
1,43.9844
1,43.9512
1,48.0918
1,43.8848
1,48.0918
1,43.918
1,44.084
1,44.084
1,44.1504
1,48.1243
1,44.1836
1,44.2831
1,48.0593
1,44.2168
1,44.1836
1,44.0508
1,47.8641
1,43.9844
1,43.9844
1,47.799
1,47.799
1,44.2499
1,44.2831
1,44.2499
1,44.1836
1,44.1504
1,44.1172
1,44.084
1,44.0508
1,47.9292
1,44.084
1,44.0508
1,43.9844
1,44.0508
1,44.0508
1,44.0508
1,43.9844
1,43.9844
1,43.918
1,43.918
1,43.8848
1,43.8515
1,43.8848
1,43.918
1,43.918
1,43.8515
1,44.084
1,44.0176
1,43.918
1,43.7851
1,43.7518
1,43.7186
1,43.6188
1,47.2773
1,43.8183
1,47.31
1,43.8515
1,43.8848
1,43.918
1,47.5709
1,43.918
1,43.9512
1,44.1836
1,44.1172
1,43.918
1,43.7851
1,43.8183
1,43.8515
1,43.9844
1,43.9844
1,44.0508
1,44.2499
1,44.2168
1,44.084
1,43.9512
1,44.0176
1,47.1793
1,43.9844
1,43.918
1,43.9512
1,43.9844
1,44.0176
1,43.9844
1,43.9844
1,47.0813
1,43.9844
1,47.114
1,43.918
1,43.918
1,47.114
1,43.9512
1,43.8515
1,47.0159
1,43.918
1,43.918
1,43.9512
1,43.9844
1,44.0508
1,43.9512
1,43.9512
1,43.9512
1,43.918
1,43.9844
1,43.9844
1,47.1467
1,43.9512
1,47.1793
1,43.9512
1,43.9512
1,47.0486
1,43.9844
1,47.0486
1,43.9844
1,47.0486
1,43.9844
1,43.918
1,43.7186
1,46.9178
1,43.8515
1,43.918
1,43.8515
1,43.7186
1,43.918
1,47.0159
1,43.9512
1,43.918
1,43.918
1,43.9512
1,44.0508
1,43.918
1,43.918
1,43.8848
1,43.918
1,46.9178
1,43.8515
1,43.8515
1,43.8515
1,43.8183
1,46.8524
1,46.9505
1,43.8515
1,46.8524
1,43.7186
1,46.8524
1,43.8183
1,43.7186
1,46.7869
1,43.8515
1,43.8515
1,43.8183
1,43.9512
1,44.0176
1,43.918
1,43.9844
1,44.0176
1,44.0176
1,43.8848
1,43.918
1,43.8515
1,43.5855
1,43.6188
1,43.8515
1,43.918
1,43.9512
1,46.7215
1,43.7851
1,43.8515
1,43.7186
1,46.7869
1,44.0508
1,43.6853
1,43.5855
1,43.5855
1,43.7851
1,43.8515
1,43.8515
1,43.918
1,43.9512
1,43.9844
1,43.7186
1,43.6853
1,43.7186
1,43.6853
1,43.5855
1,43.6188
1,46.8524
1,43.7851
1,43.8848
1,43.918
1,43.7186
1,43.519
1,43.5855
1,43.6853
1,43.5522
1,43.5522
1,43.6853
1,43.918
1,46.8197
1,44.084
1,46.9505
1,44.0508
1,44.1172
1,43.8515
1,46.9505
1,43.5855
1,43.6521
1,43.4524
1,43.519
1,43.6853
1,43.6188
1,43.7851
1,47.0486
1,43.8848
1,43.9512
1,43.9512
1,43.7851
1,43.7186
1,43.7186
1,43.7186
1,43.6521
1,47.4079
1,43.8515
1,43.8848
1,43.9844
1,43.8848
1,47.4079
1,43.6188
1,43.5855
1,43.4524
1,43.3858
1,43.4524
1,43.519
1,43.6188
1,43.8515
1,47.212
1,43.7851
1,47.3752
1,43.8515
1,43.6521
1,43.5855
1,43.519
1,47.3752
1,43.4857
1,43.3858
1,43.5855
1,43.6521
1,43.918
1,43.9844
1,44.0176
1,43.9844
1,47.212
1,43.918
1,43.7851
1,43.3525
1,43.4524
1,43.7186
1,43.8848
1,43.9512
1,43.9512
1,44.0508
1,44.084
1,44.0508
1,43.8515
1,43.7186
1,43.5522
1,43.7518
1,47.799
1,43.7186
1,47.7338
1,43.918
1,47.8966
1,44.1172
1,43.7518
1,43.8848
1,44.1836
1,47.6035
1,43.5855
1,43.6188
1,47.5057
1,43.6853
1,47.4731
1,43.7851
1,43.918
1,43.9844
1,44.0176
1,47.5057
1,43.8515
1,43.8183
1,43.5522
1,43.6853
1,43.6853
1,43.8183
1,43.8515
1,43.9844
1,43.8848
1,48.1243
1,43.918
1,43.7186
1,43.519
1,43.519
1,43.7186
1,47.7013
1,43.7851
1,47.7338
1,43.7851
1,43.7186
1,47.7664
1,43.918
1,44.0176
1,47.8641
1,43.918
1,43.9844
1,47.8315
1,43.5522
1,43.3858
1,43.3858
1,47.8315
1,43.6188
1,43.7518
1,43.519
1,43.6188
1,43.5855
1,43.7518
1,47.5383
1,43.5855
1,43.4191
1,43.5855
1,43.4524
1,43.4524
1,47.6035
1,47.7338
1,47.8641
1,43.6853
1,43.7851
1,43.6521
1,47.5383
1,47.4079
1,43.6521
1,43.5855
1,43.6521
1,43.6521
1,47.5383
1,43.7186
1,43.6853
1,47.799
1,43.7851
1,43.7851
1,43.8515
1,47.5383
1,43.6853
1,43.4191
1,43.4524
1,43.3858
1,47.6687
1,43.3191
1,43.3191
1,47.3426
1,47.2773
1,47.1467
1,43.7186
1,43.8183
1,43.4524
1,43.519
1,43.5855
1,43.3191
1,43.5522
1,43.5522
1,47.8641
1,43.7186
1,43.7851
1,43.8515
1,43.918
1,43.8515
1,43.7851
1,43.7186
1,43.7186
1,47.2773
1,43.4524
1,43.5522
1,43.519
1,43.7186
1,43.7851
1,47.3426
1,43.7518
1,43.4857
1,43.7851
1,43.8515
1,43.6521
1,43.519
1,43.3191
1,43.3191
1,43.6521
1,47.6035
1,43.4524
1,43.5522
1,47.7664
1,43.7851
1,47.5709
1,43.918
1,47.5383
1,43.8848
1,43.8848
1,47.6035
1,47.7013
1,43.8848
1,47.7013
1,47.6687
1,43.6521
1,47.6035
1,43.2858
1,43.3858
1,43.7851
1,43.6853
1,43.7851
1,43.6853
1,43.8515
1,43.7851
1,43.7518
1,43.5855
1,47.4079
1,43.3858
1,47.5057
1,43.8183
1,47.6035
1,43.8183
1,43.7851
1,47.6361
1,43.8515
1,43.8515
1,43.7851
1,43.7186
1,47.7013
1,43.519
1,43.7851
1,47.8966
1,47.7664
1,43.7518
1,47.9292
1,43.7851
1,43.7851
1,47.7338
1,43.8515
1,43.8515
1,48.0918
1,43.6853
1,43.4524
1,43.6521
1,43.2525
1,43.4857
1,43.7851
1,43.7186
1,48.2543
1,43.8183
1,48.0918
1,43.6853
1,43.519
1,48.1568
1,43.4524
1,48.3517
1,43.7186
1,43.4524
1,43.4524
1,43.3858
1,43.5522
1,43.5855
1,43.7851
1,43.7518
1,43.8183
1,43.7518
1,43.519
1,43.5522
1,43.4524
1,43.2525
1,43.1858
1,48.7084
1,48.7084
1,43.5855
1,43.7851
1,48.6436
1,43.2191
1,43.2525
1,43.2525
1,43.3191
1,43.2525
1,43.1858
1,43.5855
1,48.7408
1,43.6853
1,43.7186
1,43.6853
1,48.7408
1,48.5788
1,43.7186
1,48.7408
1,43.5855
1,43.5855
1,43.6521
1,43.6853
1,43.9512
1,43.918
1,49.0322
1,43.918
1,49.3554
1,43.8848
1,49.1615
1,43.918
1,43.7186
1,43.7851
1,49.0322
1,44.1172
1,48.9027
1,43.918
1,49.1292
1,43.7518
1,48.7732
1,43.8515
1,43.7851
1,43.8183
1,43.7851
1,49.2585
1,43.8515
1,43.5522
1,48.8056
1,43.5855
1,43.6521
1,48.9027
1,43.7186
1,49.2585
1,49.2262
1,43.5855
1,43.6521
1,43.6521
1,49.1292
1,43.5522
1,43.6521
1,49.4522
1,43.519
1,43.5855
1,43.6521
1,43.6521
1,43.6521
1,43.6188
1,43.5855
1,43.6521
1,43.5855
1,43.5855
1,43.519
1,43.4524
1,43.3858
1,48.9675
1,48.9027
1,43.3858
1,43.4191
1,43.4191
1,48.8704
1,43.2191
1,43.1525
1,43.2191
1,43.1858
1,49.1292
1,43.2525
1,48.9351
1,43.2191
1,43.2525
1,43.2525
1,43.2191
1,43.2525
1,49.2585
1,43.2191
1,43.1858
1,49.2585
1,43.2191
1,49.2262
1,43.2191
1,43.2525
1,43.2191
1,43.1858
1,43.2525
1,43.2191
1,43.1858
1,43.1858
1,43.1525
1,43.1525
1,43.1858
1,43.1525
1,43.1525
1,43.1525
1,48.8056
1,49.0322
1,49.1292
1,43.019
1,49.0969
1,43.0524
1,49.0969
1,43.0524
1,43.0858
1,43.0524
1,43.0524
1,43.019
1,49.0969
1,42.9856
1,42.9856
1,49.2908
1,42.9856
1,42.9189
1,48.9675
1,42.9856
1,43.019
1,43.019
1,43.0524
1,49.4845
1,42.9856
1,43.019
1,42.9856
1,42.9189
1,42.9189
1,43.0524
1,43.019
1,43.0524
1,43.0524
1,43.0524
1,49.0645
1,43.0524
1,42.9856
1,49.0969
1,42.9189
1,42.9189
1,49.1938
1,42.9856
1,42.9856
1,42.9856
1,42.9856
1,42.9856
1,43.019
1,49.3554
1,43.019
1,42.9856
1,43.0524
1,42.9523
1,42.9856
1,49.678
1,42.8855
1,42.9189
1,42.9856
1,49.678
1,42.9856
1,49.7424
1,42.9856
1,43.0524
1,42.9856
1,42.9189
1,42.8521
1,42.9189
1,49.8713
1,42.7185
1,42.7185
1,42.9856
1,49.8391
1,42.9856
1,49.9035
1,43.019
1,49.7102
1,43.0524
1,43.0524
1,49.6135
1,42.8521
1,42.9856
1,42.9856
1,42.7185
1,42.8855
1,42.9189
1,49.8713
1,49.8069
1,42.9523
1,42.8521
1,42.8521
1,42.7853
1,42.7519
1,42.6516
1,42.7853
1,50.0
1,49.9035
1,42.8855
1,42.8855
1,42.7519
1,42.7185
1,42.7519
1,50.0
1,42.7185
1,42.6516
1,42.6182
1,50.193
1,42.7853
1,42.7185
1,42.7853
1,42.7853
1,42.8187
1,42.8521
1,50.3216
1,42.8521
1,42.7519
1,42.7853
1,42.7185
1,42.7185
1,42.5847
1,42.7853
1,42.7853
1,49.9035
1,49.9679
1,42.7853
1,42.7185
1,50.0644
1,42.7185
1,42.6516
1,42.6182
1,50.1609
1,42.5847
1,50.3537
1,42.5178
1,42.5178
1,50.0966
1,42.5847
1,49.8713
1,42.6516
1,42.6516
1,42.6182
1,49.8069
1,42.4509
1,42.4844
1,42.4509
1,42.5847
1,42.5847
1,42.6182
1,42.5847
1,49.1292
1,42.6182
1,42.5847
1,42.5847
1,49.1615
1,49.1938
1,42.384
1,42.4509
1,42.5178
1,42.5513
1,42.5178
1,42.5847
1,42.5178
1,42.4844
1,42.5178
1,49.3876
1,48.9351
1,42.3505
1,42.3505
1,42.384
1,49.1615
1,42.4174
1,49.2585
1,42.4509
1,49.3231
1,42.4174
1,42.4174
1,42.317
1,42.317
1,42.384
1,42.384
1,48.838
1,42.384
1,42.317
1,42.3505
1,42.2835
1,49.1615
1,42.2835
1,49.3231
1,42.317
1,42.183
1,42.183
1,49.5167
1,42.116
1,48.8056
1,42.116
1,48.8704
1,49.0322
1,42.1495
1,42.2165
1,42.183
1,42.183
1,48.9675
1,42.116
1,42.0154
1,42.0489
1,41.9818
1,41.9818
1,41.9818
1,42.0154
1,49.4845
1,42.0154
1,49.3554
1,42.0824
1,49.2908
1,42.0489
1,41.9483
1,41.9818
1,42.0154
1,41.8812
1,41.8476
1,41.8476
1,49.9357
1,41.8476
1,41.8476
1,49.1938
1,41.8476
1,41.8476
1,41.8476
1,49.7747
1,41.8812
1,41.8476
1,41.7805
1,49.7102
1,49.678
1,41.6797
1,41.7133
1,49.4845
1,41.6797
1,41.7469
1,41.7133
1,41.7469
1,41.6797
1,41.7133
1,41.6125
1,49.6135
1,41.5116
1,49.8069
1,41.5453
1,49.549
1,41.5116
1,41.478
1,41.4444
1,41.478
1,41.4444
1,41.4444
1,49.3231
1,41.3098
1,41.3098
1,41.2761
1,41.2761
1,41.2425
1,41.3771
1,41.3435
1,41.3098
1,41.2761
1,41.2088
1,41.0741
1,41.0067
1,49.7747
1,40.973
1,40.8718
1,49.6457
1,41.0067
1,40.9392
1,41.1078
1,41.1078
1,49.1615
1,40.973
1,40.7706
1,40.7368
1,49.4845
1,40.6355
1,40.7031
1,40.7031
1,40.7031
1,40.6018
1,40.6018
1,40.568
1,49.0322
1,40.4328
1,49.7102
1,49.4845
1,40.4328
1,49.549
1,40.3652
1,49.1615
1,40.2976
1,49.1615
1,40.3314
1,40.2299
1,40.2976
1,40.5342
1,48.9998
1,40.2638
1,48.838
1,40.2976
1,49.1615
1,40.1622
1,40.1622
1,49.1615
1,40.0945
1,49.2262
1,40.0607
1,40.0945
1,40.0945
1,48.9675
1,48.7408
1,40.0268
1,39.8574
1,39.8574
1,49.1292
1,39.8574
1,48.9675
1,39.7896
1,39.7557
1,39.7557
1,39.7557
1,48.6436
1,39.7217
1,48.8704
1,39.5521
1,39.6878
1,39.6539
1,39.5521
1,39.5521
1,39.5521
1,49.0322
1,39.5521
1,49.1938
1,39.5521
1,39.5521
1,39.5521
1,39.5521
1,39.5521
1,39.5521
1,39.5521
1,39.4842
1,39.4162
1,48.838
1,39.3483
1,49.2585
1,39.2803
1,39.3483
1,39.3143
1,39.2803
1,48.9998
1,39.2803
1,48.7732
1,48.7732
1,39.1783
1,49.0645
1,39.1783
1,48.9998
1,48.9675
1,39.1783
1,49.0645
1,39.1103
1,39.0763
1,39.0763
1,39.0422
1,39.0082
1,39.0082
1,48.7732
1,38.872
1,48.9351
1,39.0082
1,38.872
1,49.0645
1,38.9061
1,38.9742
1,49.0969
1,38.9401
1,49.1615
1,49.1615
1,38.8039
1,38.872
1,38.872
1,39.0082
1,39.0082
1,38.9742
1,39.0082
1,48.9351
1,38.872
1,38.8039
1,38.8039
1,38.7357
1,48.7732
1,38.7016
1,48.8056
1,38.7357
1,38.7357
1,38.6675
1,38.7357
1,38.872
1,48.676
1,38.7698
1,48.8704
1,38.7357
1,49.0322
1,38.8039
1,38.6675
1,38.6675
1,49.0322
1,38.6334
1,38.5993
1,49.2262
1,38.5311
1,49.0645
1,38.6334
1,38.6675
1,38.8039
1,38.6675
1,38.5311
1,38.5652
1,38.4287
1,38.4287
1,38.4629
1,49.2262
1,38.3946
1,49.0322
1,49.1615
1,38.4287
1,49.1615
1,38.7016
1,38.4629
1,38.3946
1,38.3263
1,38.258
1,49.0322
1,49.2262
1,38.3946
1,38.2922
1,38.3263
1,38.258
1,38.3263
1,38.5652
1,48.9675
1,38.2922
1,38.258
1,38.1213
1,38.1555
1,38.1555
1,38.1897
1,38.0871
1,38.0871
1,38.258
1,38.3263
1,38.1897
1,38.5311
1,38.6675
1,38.0871
1,48.8056
1,38.0871
1,38.0871
1,49.0322
1,37.9503
1,49.0969
1,37.9161
1,38.0871
1,38.1897
1,48.9351
1,38.258
1,48.9675
1,38.3605
1,48.838
1,38.1213
1,48.8056
1,37.745
1,37.7107
1,37.7107
1,49.0645
1,49.1292
1,37.6422
1,48.8704
1,37.6422
1,37.7792
1,37.6765
1,37.9161
1,37.7792
1,49.1938
1,37.6422
1,49.1615
1,37.6765
1,37.6422
1,37.5737
1,37.6079
1,49.0969
1,37.5737
1,49.0969
1,37.4708
1,37.5051
1,48.9351
1,37.5737
1,48.9998
1,37.5737
1,37.4365
1,37.4708
1,48.7732
1,48.7732
1,48.7732
1,37.2307
1,37.2993
1,37.3336
1,37.3336
1,37.3679
1,49.0322
1,37.2993
1,37.3336
1,37.2993
1,48.9998
1,37.1963
1,37.4022
1,37.745
1,37.5394
1,37.2993
1,48.9351
1,37.2993
1,37.2307
1,37.2307
1,48.676
1,37.2307
1,48.3841
1,37.162
1,48.5788
1,37.1963
1,37.162
1,37.2307
1,37.0246
1,37.0933
1,37.0246
1,37.1277
1,48.7084
1,37.059
1,37.0246
1,37.1277
1,48.7732
1,37.0246
1,48.676
1,36.9559
1,36.8871
1,36.8871
1,37.0246
1,37.4365
1,48.5464
1,36.8871
1,36.8871
1,48.5464
1,36.9559
1,36.9215
1,36.7495
1,36.9559
1,36.9902
1,36.9902
1,36.7151
1,36.8183
1,48.3192
1,36.7151
1,36.6807
1,36.6807
1,36.6118
1,36.6807
1,48.5139
1,36.6463
1,36.6807
1,36.6807
1,36.6807
1,48.8056
1,36.6118
1,48.838
1,37.0246
1,36.7839
1,36.8183
1,36.3362
1,48.5464
1,36.4052
1,36.4396
1,36.543
1,36.7495
1,36.7495
1,37.0246
1,37.0246
1,36.6118
1,48.449
1,36.3707
1,36.1983
1,48.4815
1,36.0603
1,48.5139
1,36.2328
1,48.449
1,36.2328
1,36.5085
1,36.4741
1,36.3362
1,48.2867
1,36.3362
1,36.2673
1,36.1983
1,36.1983
1,36.1638
1,36.1293
1,36.0603
1,36.0603
1,36.1983
1,36.2673
1,36.3018
1,36.4741
1,36.4052
1,36.1983
1,35.9912
1,35.9567
1,36.0603
1,35.9912
1,36.1983
1,36.1293
1,48.2543
1,36.1293
1,36.0603
1,48.5788
1,36.0603
1,36.0948
1,48.5464
1,36.0257
1,36.1983
1,36.1983
1,48.6436
1,35.9221
1,35.853
1,35.8185
1,35.853
1,35.853
1,35.853
1,35.853
1,48.5464
1,35.853
1,48.5139
1,35.9221
1,48.449
1,35.853
1,35.853
1,48.6436
1,35.8185
1,35.8185
1,35.853
1,35.8185
1,35.7839
1,35.853
1,35.8185
1,35.9221
1,48.0918
1,36.1983
1,36.2673
1,48.4166
1,36.2673
1,36.2673
1,35.9567
1,35.6456
1,35.6456
1,48.3841
1,35.5764
1,48.5139
1,35.611
1,48.5139
1,35.5764
1,48.5464
1,35.6456
1,35.6456
1,36.0257
1,48.5788
1,36.0603
1,48.5139
1,35.7148
1,48.676
1,35.5764
1,35.5764
1,48.6436
1,35.5764
1,35.5764
1,35.6456
1,35.5764
1,35.6456
1,35.6456
1,35.7494
1,35.7839
1,35.7839
1,35.7148
1,35.9221
1,35.6456
1,35.611
1,35.5764
1,35.5764
1,35.5072
1,35.438
1,35.853
1,35.853
1,35.9221
1,35.9221
1,35.8876
1,35.7494
1,48.449
1,48.5464
1,35.3687
1,35.3687
1,48.6112
1,35.3687
1,35.3687
1,48.5788
1,35.3687
1,35.7839
1,48.6112
1,35.7494
1,35.7148
1,35.7494
1,35.5072
1,48.449
1,35.4034
1,35.3687
1,35.3687
1,35.1609
1,48.449
1,34.6055
1,48.5464
1,33.979
1,33.3158
1,32.8608
1,32.44
1,32.2644
1,48.4815
1,32.1941
1,32.0183
1,31.8424
1,31.6664
1,31.5607
1,31.4197
1,31.3491
1,48.6436
1,31.2433
1,31.3139
1,48.676
1,31.1727
1,31.1727
1,31.2433
1,48.7408
1,31.1727
1,48.7084
1,48.7084
1,31.2433
1,31.1021
1,31.1021
1,48.676
1,48.6436
1,48.5788
1,31.2433
1,48.4166
1,31.3844
1,48.3517
1,31.5959
1,31.8072
1,48.3192
1,32.159
1,32.2995
1,32.5102
1,32.5803
1,32.7206
1,32.7907
1,33.0009
1,48.3192
1,33.0009
1,33.0709
1,33.3507
1,33.4206
1,33.5604
1,33.6302
1,48.6436
1,33.6302
1,33.7
1,48.6436
1,33.8396
1,33.8744
1,33.8396
1,33.9093
1,33.9093
1,33.8744
1,33.979
1,33.5953
1,48.6436
1,33.4905
1,33.5953
1,33.6302
1,33.2808
1,33.4905
1,48.5139
1,33.5953
1,48.4815
1,33.6651
1,33.7
1,48.449
1,33.7
1,48.449
1,33.7
1,33.5953
1,48.5788
1,33.7
1,33.7698
1,48.5139
1,33.7349
1,33.6651
1,33.7
1,33.7
1,33.7
1,33.7
1,33.7
1,48.5464
1,33.6302
1,33.5604
1,33.7
1,48.449
1,33.6302
1,48.5788
1,48.6112
1,48.449
1,48.5788
1,33.4905
1,33.4206
1,48.6436
1,33.4905
1,48.6436
1,33.4556
1,33.3507
1,33.3507
1,33.3507
1,48.5464
1,33.3158
1,48.449
1,33.3158
1,33.1409
1,33.1409
1,33.0709
1,48.6112
1,33.0009
1,33.0009
1,48.6112
1,48.6436
1,33.0359
1,48.5788
1,33.0359
1,33.0709
1,33.0009
1,32.9308
1,32.9308
1,32.8958
1,32.9308
1,32.9308
1,32.9308
1,32.9308
1,48.6436
1,32.8608
1,48.6436
1,32.9308
1,32.8958
1,32.9308
1,32.7907
1,32.7907
1,32.7206
1,32.7206
1,32.6154
1,32.7206
1,32.6855
1,32.7206
1,48.5464
1,32.6505
1,48.5788
1,32.5102
1,32.44
1,48.6112
1,32.44
1,48.5788
1,32.44
1,48.6436
1,32.44
1,48.676
1,32.4049
1,48.7084
1,32.4751
1,32.5102
1,32.5102
1,32.5102
1,32.44
1,32.44
1,48.7732
1,32.44
1,32.5102
1,48.8056
1,32.4751
1,32.5102
1,48.9027
1,32.6505
1,48.9675
1,32.7206
1,32.7206
1,32.4751
1,32.5102
1,48.676
1,32.2995
1,32.2995
1,32.2644
1,48.7084
1,32.2995
1,32.2995
1,32.4049
1,32.2995
1,32.2293
1,32.2293
1,32.2293
1,32.159
1,32.1238
1,32.0887
1,48.9675
1,32.0183
1,48.8704
1,31.948
1,49.1292
1,48.9351
1,48.838
1,32.0887
1,32.0183
1,32.159
1,32.1941
1,32.0887
1,32.0183
1,32.0183
1,32.0887
1,31.948
1,31.8776
1,31.8072
1,31.8776
1,31.9128
1,31.8776
1,31.8776
1,31.9128
1,32.0183
1,48.5788
1,31.948
1,48.7408
1,32.0183
1,31.948
1,32.0183
1,31.9832
1,31.9832
1,32.0183
1,48.9027
1,32.0183
1,31.948
1,49.0322
1,31.948
1,32.0183
1,48.9675
1,32.0535
1,49.0645
1,32.0887
1,31.948
1,31.8776
1,31.8424
1,49.1615
1,32.0183
1,31.9832
1,49.1615
1,31.948
1,32.0887
1,32.0183
1,49.0969
1,49.2262
1,49.0969
1,49.1615
1,49.0969
1,49.1292
1,49.0969
1,49.0969
1,49.0969
1,49.1615
1,49.0645
1,49.2262
1,49.2908
1,49.2585
1,49.2262
1,49.2262
1,49.2262
1,49.0969
1,49.1938
1,49.1938
1,49.1292
1,49.2262
1,49.1615
1,49.2262
1,49.2585
1,49.2262
1,49.1615
1,49.2262
1,49.2262
1,49.1938
1,49.0322
1,49.3231
1,49.2262
1,49.4522
1,49.5167
1,49.4199
1,49.2262
1,48.838
1,49.1292
1,49.1292
1,49.1615
1,49.2585
1,49.2262
1,49.2262
1,49.1938
1,49.2262
1,49.2908
1,49.2262
1,49.2585
1,49.3231
1,49.3554
1,49.3876
1,49.3554
1,49.2908
1,49.2262
1,49.3554
1,49.3231
1,49.3554
1,49.2908
1,49.3231
1,49.2908
1,49.2908
1,49.3554
1,49.2908
1,49.2908
1,49.3231
1,49.3554
1,49.3554
1,49.3876
1,49.3231
1,49.3876
1,49.3554
1,49.3554
1,49.2908
1,49.2908
1,49.3231
1,49.3231
1,49.2262
1,49.2908
1,49.3554
1,49.3231
1,49.2262
1,49.2262
1,49.2908
1,49.2908
1,49.2908
1,49.4199
1,49.4199
1,49.3876
1,49.4199
1,49.4199
1,49.4199
1,49.3554
1,49.3554
1,49.3876
1,49.3876
1,49.3554
1,49.3554
1,49.3231
1,49.3231
1,49.2908
1,49.2585
1,49.2585
1,49.3231
1,49.3554
1,49.4199
1,49.4199
1,49.4199
1,49.3554
1,49.4199
1,49.3876
1,49.4199
1,49.4845
1,49.3876
1,49.3554
1,49.4199
1,49.4845
1,49.3554
1,49.4199
1,49.4199
1,49.4199
1,49.4199
1,49.549
1,49.5167
1,49.4199
1,49.4845
1,49.4845
1,49.4845
1,49.549
1,49.549
1,49.5167
1,49.5167
1,49.4199
1,49.3231
1,49.3231
1,49.4845
1,49.4845
1,49.4845
1,49.4199
1,49.5167
1,49.4845
1,49.549
1,49.4845
1,49.4199
1,49.5167
1,49.4845
1,49.4845
1,49.4845
1,49.5167
1,49.4845
1,49.4845
1,49.5167
1,49.4845
1,49.5167
1,49.4845
1,49.5167
1,49.5167
1,49.4845
1,49.4522
1,49.4522
1,49.4199
1,49.4199
1,49.4199
1,49.4199
1,49.4522
1,49.4845
1,49.4845
1,49.4845
1,49.5167
1,49.5167
1,49.4199
1,49.4522
1,49.4845
1,49.4845
1,49.4845
1,49.5167
1,49.5167
1,49.549
1,49.549
1,49.5167
1,49.4199
1,49.549
1,49.549
1,49.5167
1,49.5167
1,49.5167
1,49.4845
1,49.4522
1,49.4199
1,49.4845
1,49.4845
1,49.4199
1,49.4199
1,49.549
1,49.6457
1,49.5813
1,49.5813
1,49.549
1,49.6135
1,49.4845
1,49.4845
1,49.5167
1,49.5167
1,49.549
1,49.4845
1,49.4845
1,49.5167
1,49.4845
1,49.4199
1,49.4199
1,49.4845
1,49.4845
1,49.549
1,49.5167
1,49.549
1,49.549
1,49.549
1,49.5167
1,49.4845
1,49.549
1,49.549
1,49.5813
1,49.549
1,49.549
1,49.4845
1,49.549
1,49.549
1,49.6135
1,49.4845
1,49.549
1,49.549
1,49.549
1,49.549
1,49.6135
1,49.6135
1,49.549
1,49.549
1,49.5813
1,49.6135
1,49.6135
1,49.6135
1,49.6135
1,49.6135
1,49.6457
1,49.678
1,49.678
1,49.678
1,49.678
1,49.6135
1,49.549
1,49.549
1,49.549
1,49.5813
